,month,day_of_month,day_of_week,neighborhood,hour,normalized_imbalance,hour_group
4428,7,16,5,Greenwich Village and Soho,13,-0.00256849315068,10-16
4429,7,16,5,Greenwich Village and Soho,14,0.0436643835616,10-16
4430,7,16,5,Greenwich Village and Soho,15,-0.0359589041096,10-16
4431,7,16,5,Greenwich Village and Soho,16,-0.00256849315068,10-16
4432,7,16,5,Greenwich Village and Soho,17,0.0248287671233,17
4433,7,16,5,Greenwich Village and Soho,18,0.0145547945205,18
4434,7,16,5,Greenwich Village and Soho,19,0.0119863013699,19
4435,7,16,5,Greenwich Village and Soho,20,-0.0239726027397,20
4436,7,16,5,Greenwich Village and Soho,21,0.0248287671233,21
4437,7,16,5,Greenwich Village and Soho,22,-0.00513698630137,night
4438,7,16,5,Greenwich Village and Soho,23,0.0162671232877,night
4439,7,16,5,Gramercy Park and Murray Hill,0,-0.0149659863946,night
4440,7,16,5,Gramercy Park and Murray Hill,1,-0.0122448979592,night
4441,7,16,5,Gramercy Park and Murray Hill,2,-0.00544217687075,night
4442,7,16,5,Gramercy Park and Murray Hill,3,-0.00408163265306,night
4443,7,16,5,Gramercy Park and Murray Hill,4,-0.0047619047619,night
4444,7,16,5,Gramercy Park and Murray Hill,5,0.00204081632653,night
4445,7,16,5,Gramercy Park and Murray Hill,6,-0.0047619047619,7
4446,7,16,5,Gramercy Park and Murray Hill,7,0.00136054421769,7
4447,7,16,5,Gramercy Park and Murray Hill,8,0.00408163265306,8
4448,7,16,5,Gramercy Park and Murray Hill,9,-0.00272108843537,9
4449,7,16,5,Gramercy Park and Murray Hill,10,0.0115646258503,10-16
4450,7,16,5,Gramercy Park and Murray Hill,11,0.0122448979592,10-16
4451,7,16,5,Gramercy Park and Murray Hill,12,0.0238095238095,10-16
4452,7,16,5,Gramercy Park and Murray Hill,13,-0.00680272108844,10-16
4453,7,16,5,Gramercy Park and Murray Hill,14,0.00748299319728,10-16
4454,7,16,5,Gramercy Park and Murray Hill,15,0.00408163265306,10-16
4455,7,16,5,Gramercy Park and Murray Hill,16,-0.0122448979592,10-16
4456,7,16,5,Gramercy Park and Murray Hill,17,-0.0108843537415,17
4457,7,16,5,Gramercy Park and Murray Hill,18,0.00680272108844,18
4458,7,16,5,Gramercy Park and Murray Hill,19,0.0312925170068,19
4459,7,16,5,Gramercy Park and Murray Hill,20,-0.00680272108844,20
4460,7,16,5,Gramercy Park and Murray Hill,21,-0.00408163265306,21
4461,7,16,5,Gramercy Park and Murray Hill,22,-0.00748299319728,night
4462,7,16,5,Gramercy Park and Murray Hill,23,0.00272108843537,night
4463,7,16,5,Chelsea and Clinton,0,-0.011498973306,night
4464,7,16,5,Chelsea and Clinton,1,-0.00698151950719,night
4465,7,16,5,Chelsea and Clinton,2,-0.00616016427105,night
4466,7,16,5,Chelsea and Clinton,3,0.00082135523614,night
4467,7,16,5,Chelsea and Clinton,4,0.00164271047228,night
4468,7,16,5,Chelsea and Clinton,5,0.00246406570842,night
4469,7,16,5,Chelsea and Clinton,6,0.00574948665298,7
4470,7,16,5,Chelsea and Clinton,7,0.00985626283368,7
4471,7,16,5,Chelsea and Clinton,8,0.0168377823409,8
4472,7,16,5,Chelsea and Clinton,9,-0.0164271047228,9
4473,7,16,5,Chelsea and Clinton,10,0.0082135523614,10-16
4474,7,16,5,Chelsea and Clinton,11,0.0357289527721,10-16
4475,7,16,5,Chelsea and Clinton,12,0.00123203285421,10-16
4476,7,16,5,Chelsea and Clinton,13,-0.00698151950719,10-16
4477,7,16,5,Chelsea and Clinton,14,0.0143737166324,10-16
4478,7,16,5,Chelsea and Clinton,15,0.0102669404517,10-16
4479,7,16,5,Chelsea and Clinton,16,-0.0603696098563,10-16
4480,7,16,5,Chelsea and Clinton,17,0.0209445585216,17
4481,7,16,5,Chelsea and Clinton,18,0.0160164271047,18
4482,7,16,5,Chelsea and Clinton,19,-0.0180698151951,19
4483,7,16,5,Chelsea and Clinton,20,0.00246406570842,20
4484,7,16,5,Chelsea and Clinton,21,-0.0197125256674,21
4485,7,16,5,Chelsea and Clinton,22,-0.00164271047228,night
4486,7,16,5,Chelsea and Clinton,23,0.00451745379877,night
4487,7,16,5,Greenpoint,0,0.00622406639004,night
4488,7,16,5,Greenpoint,1,-0.00414937759336,night
4489,7,16,5,Greenpoint,2,0.0,night
4490,7,16,5,Greenpoint,3,0.00311203319502,night
4491,7,16,5,Greenpoint,4,0.0,night
4492,7,16,5,Greenpoint,5,-0.00103734439834,night
4493,7,16,5,Greenpoint,6,-0.00103734439834,7
4494,7,16,5,Greenpoint,7,-0.00207468879668,7
4495,7,16,5,Greenpoint,8,-0.00207468879668,8
4496,7,16,5,Greenpoint,9,0.0217842323651,9
4497,7,16,5,Greenpoint,10,0.0207468879668,10-16
4498,7,16,5,Greenpoint,11,-0.00414937759336,10-16
4499,7,16,5,Greenpoint,12,0.0228215767635,10-16
4500,7,16,5,Greenpoint,13,0.0186721991701,10-16
4501,7,16,5,Greenpoint,14,0.00103734439834,10-16
4502,7,16,5,Greenpoint,15,-0.0435684647303,10-16
4503,7,16,5,Greenpoint,16,0.0,10-16
4504,7,16,5,Greenpoint,17,0.00829875518672,17
4505,7,16,5,Greenpoint,18,0.0,18
4506,7,16,5,Greenpoint,19,0.0155601659751,19
4507,7,16,5,Greenpoint,20,-0.0197095435685,20
4508,7,16,5,Greenpoint,21,-0.0051867219917,21
4509,7,16,5,Greenpoint,22,-0.00414937759336,night
4510,7,16,5,Greenpoint,23,-0.00622406639004,night
4511,7,16,5,Bushwick and Williamsburg,0,-0.012909632572,night
4512,7,16,5,Bushwick and Williamsburg,1,0.0,night
4513,7,16,5,Bushwick and Williamsburg,2,-0.00297914597815,night
4514,7,16,5,Bushwick and Williamsburg,3,0.00198609731877,night
4515,7,16,5,Bushwick and Williamsburg,4,0.00198609731877,night
4516,7,16,5,Bushwick and Williamsburg,5,-0.00198609731877,night
4517,7,16,5,Bushwick and Williamsburg,6,0.00198609731877,7
4518,7,16,5,Bushwick and Williamsburg,7,0.00794438927507,7
4519,7,16,5,Bushwick and Williamsburg,8,0.0,8
4520,7,16,5,Bushwick and Williamsburg,9,0.0,9
4521,7,16,5,Bushwick and Williamsburg,10,0.0,10-16
4522,7,16,5,Bushwick and Williamsburg,11,0.0,10-16
4523,7,16,5,Bushwick and Williamsburg,12,-0.00695134061569,10-16
4524,7,16,5,Bushwick and Williamsburg,13,-0.00993048659384,10-16
4525,7,16,5,Bushwick and Williamsburg,14,-0.0168818272095,10-16
4526,7,16,5,Bushwick and Williamsburg,15,-0.00893743793446,10-16
4527,7,16,5,Bushwick and Williamsburg,16,0.00595829195631,10-16
4528,7,16,5,Bushwick and Williamsburg,17,0.012909632572,17
4529,7,16,5,Bushwick and Williamsburg,18,0.0178748758689,18
4530,7,16,5,Bushwick and Williamsburg,19,-0.00794438927507,19
4531,7,16,5,Bushwick and Williamsburg,20,-0.038728897716,20
4532,7,16,5,Bushwick and Williamsburg,21,-0.0148957298908,21
4533,7,16,5,Bushwick and Williamsburg,22,-0.00397219463754,night
4534,7,16,5,Bushwick and Williamsburg,23,-0.000993048659384,night
4535,7,16,5,Upper East Side,0,-0.0192147034252,night
4536,7,16,5,Upper East Side,1,-0.00835421888053,night
4537,7,16,5,Upper East Side,2,-0.00167084377611,night
4538,7,16,5,Upper East Side,3,-0.00668337510443,night
4539,7,16,5,Upper East Side,4,0.000835421888053,night
4540,7,16,5,Upper East Side,5,0.00250626566416,night
4541,7,16,5,Upper East Side,6,0.000835421888053,7
4542,7,16,5,Upper East Side,7,-0.0116959064327,7
4543,7,16,5,Upper East Side,8,0.0142021720969,8
4544,7,16,5,Upper East Side,9,0.0375939849624,9
4545,7,16,5,Upper East Side,10,0.0,10-16
4546,7,16,5,Upper East Side,11,0.0250626566416,10-16
4547,7,16,5,Upper East Side,12,0.0233918128655,10-16
4548,7,16,5,Upper East Side,13,-0.00835421888053,10-16
4549,7,16,5,Upper East Side,14,-0.00751879699248,10-16
4550,7,16,5,Upper East Side,15,0.0200501253133,10-16
4551,7,16,5,Upper East Side,16,-0.0300751879699,10-16
4552,7,16,5,Upper East Side,17,0.00835421888053,17
4553,7,16,5,Upper East Side,18,-0.0417710944027,18
4554,7,16,5,Upper East Side,19,0.00668337510443,19
4555,7,16,5,Upper East Side,20,0.00501253132832,20
4556,7,16,5,Upper East Side,21,0.00417710944027,21
4557,7,16,5,Upper East Side,22,-0.0125313283208,night
4558,7,16,5,Upper East Side,23,-0.00167084377611,night
4559,7,16,5,Lower Manhattan,0,-0.00962463907603,night
4560,7,16,5,Lower Manhattan,1,-0.00481231953802,night
4561,7,16,5,Lower Manhattan,2,-0.0115495668912,night
4562,7,16,5,Lower Manhattan,3,-0.00962463907603,night
4563,7,16,5,Lower Manhattan,4,0.0,night
4564,7,16,5,Lower Manhattan,5,-0.00769971126083,night
4565,7,16,5,Lower Manhattan,6,0.0,7
4566,7,16,5,Lower Manhattan,7,-0.000962463907603,7
4567,7,16,5,Lower Manhattan,8,0.0279114533205,8
4568,7,16,5,Lower Manhattan,9,0.0173243503369,9
4569,7,16,5,Lower Manhattan,10,-0.0134744947064,10-16
4570,7,16,5,Lower Manhattan,11,0.00481231953802,10-16
4571,7,16,5,Lower Manhattan,12,-0.0433108758422,10-16
4572,7,16,5,Lower Manhattan,13,-0.0490856592878,10-16
4573,7,16,5,Lower Manhattan,14,-0.0538979788258,10-16
4574,7,16,5,Lower Manhattan,15,-0.00577478344562,10-16
4575,7,16,5,Lower Manhattan,16,-0.0230991337825,10-16
4576,7,16,5,Lower Manhattan,17,0.0125120307988,17
4577,7,16,5,Lower Manhattan,18,0.0163618864293,18
4578,7,16,5,Lower Manhattan,19,0.00673724735322,19
4579,7,16,5,Lower Manhattan,20,-0.0250240615977,20
4580,7,16,5,Lower Manhattan,21,-0.00384985563041,21
4581,7,16,5,Lower Manhattan,22,-0.0115495668912,night
4582,7,16,5,Lower Manhattan,23,0.00192492781521,night
4583,7,16,5,Upper West Side,0,-0.00438212094654,night
4584,7,16,5,Upper West Side,1,-0.00175284837862,night
4585,7,16,5,Upper West Side,2,-0.00350569675723,night
4586,7,16,5,Upper West Side,3,-0.000876424189308,night
4587,7,16,5,Upper West Side,4,-0.00438212094654,night
4588,7,16,5,Upper West Side,5,0.00262927256792,night
4589,7,16,5,Upper West Side,6,0.00438212094654,7
4590,7,16,5,Upper West Side,7,0.0,7
4591,7,16,5,Upper West Side,8,0.0262927256792,8
4592,7,16,5,Upper West Side,9,0.0595968448729,9
4593,7,16,5,Upper West Side,10,0.0525854513585,10-16
4594,7,16,5,Upper West Side,11,0.0157756354075,10-16
4595,7,16,5,Upper West Side,12,0.0192813321648,10-16
4596,7,16,5,Upper West Side,13,0.0315512708151,10-16
4597,7,16,5,Upper West Side,14,0.0184049079755,10-16
4598,7,16,5,Upper West Side,15,-0.000876424189308,10-16
4599,7,16,5,Upper West Side,16,-0.00175284837862,10-16
4600,7,16,5,Upper West Side,17,0.0166520595968,17
4601,7,16,5,Upper West Side,18,0.0166520595968,18
4602,7,16,5,Upper West Side,19,0.00964066608238,19
4603,7,16,5,Upper West Side,20,-0.0219106047327,20
4604,7,16,5,Upper West Side,21,-0.00964066608238,21
4605,7,16,5,Upper West Side,22,-0.00350569675723,night
4606,7,16,5,Upper West Side,23,-0.0122699386503,night
4607,7,16,5,Northwest Queens,0,-0.00262467191601,night
4608,7,16,5,Northwest Queens,1,-0.00524934383202,night
4609,7,16,5,Northwest Queens,2,0.00262467191601,night
4610,7,16,5,Northwest Queens,3,-0.00524934383202,night
4611,7,16,5,Northwest Queens,4,-0.00262467191601,night
4612,7,16,5,Northwest Queens,5,0.00262467191601,night
4613,7,16,5,Northwest Queens,6,0.00262467191601,7
4614,7,16,5,Northwest Queens,7,0.0131233595801,7
4615,7,16,5,Northwest Queens,8,-0.010498687664,8
4616,7,16,5,Northwest Queens,9,0.00787401574803,9
4617,7,16,5,Northwest Queens,10,-0.0131233595801,10-16
4618,7,16,5,Northwest Queens,11,0.0183727034121,10-16
4619,7,16,5,Northwest Queens,12,0.0131233595801,10-16
4620,7,16,5,Northwest Queens,13,-0.0131233595801,10-16
4621,7,16,5,Northwest Queens,14,-0.00262467191601,10-16
4622,7,16,5,Northwest Queens,15,0.00524934383202,10-16
4623,7,16,5,Northwest Queens,16,-0.0183727034121,10-16
4624,7,16,5,Northwest Queens,17,0.0314960629921,17
4625,7,16,5,Northwest Queens,18,0.00787401574803,18
4626,7,16,5,Northwest Queens,19,0.0288713910761,19
4627,7,16,5,Northwest Queens,20,-0.0131233595801,20
4628,7,16,5,Northwest Queens,21,-0.00524934383202,21
4629,7,16,5,Northwest Queens,22,0.0,night
4630,7,16,5,Northwest Queens,23,0.00262467191601,night
4631,7,16,5,Central Brooklyn,0,-0.0105401844532,night
4632,7,16,5,Central Brooklyn,1,-0.00922266139657,night
4633,7,16,5,Central Brooklyn,2,-0.00263504611331,night
4634,7,16,5,Central Brooklyn,3,-0.00658761528327,night
4635,7,16,5,Central Brooklyn,5,0.00263504611331,night
4636,7,16,5,Central Brooklyn,7,0.00395256916996,7
4637,7,16,5,Central Brooklyn,8,0.0105401844532,8
4638,7,16,5,Central Brooklyn,9,0.0250329380764,9
4639,7,16,5,Central Brooklyn,10,0.00790513833992,10-16
4640,7,16,5,Central Brooklyn,11,0.0144927536232,10-16
4641,7,16,5,Central Brooklyn,12,0.0105401844532,10-16
4642,7,16,5,Central Brooklyn,13,0.00922266139657,10-16
4643,7,16,5,Central Brooklyn,14,0.00263504611331,10-16
4644,7,16,5,Central Brooklyn,15,-0.00263504611331,10-16
4645,7,16,5,Central Brooklyn,16,-0.0105401844532,10-16
4646,7,16,5,Central Brooklyn,17,-0.0144927536232,17
4647,7,16,5,Central Brooklyn,18,0.0,18
4648,7,16,5,Central Brooklyn,19,0.0,19
4649,7,16,5,Central Brooklyn,20,0.00527009222661,20
4650,7,16,5,Central Brooklyn,21,0.0158102766798,21
4651,7,16,5,Central Brooklyn,22,-0.00790513833992,night
4652,7,16,5,Central Brooklyn,23,-0.00527009222661,night
4653,7,16,5,Central Brooklyn,4,-0.00790513833992,night
4654,7,16,5,Central Brooklyn,6,-0.00131752305665,7
4655,7,17,6,Greenwich Village and Soho,0,0.0205479452055,night
4656,7,17,6,Greenwich Village and Soho,1,0.0188356164384,night
4657,7,17,6,Greenwich Village and Soho,2,0.00770547945205,night
4658,7,17,6,Greenwich Village and Soho,3,0.0,night
4659,7,17,6,Greenwich Village and Soho,4,0.00684931506849,night
4660,7,17,6,Greenwich Village and Soho,5,0.000856164383562,night
4661,7,17,6,Greenwich Village and Soho,6,0.00513698630137,7
4662,7,17,6,Greenwich Village and Soho,7,-0.00256849315068,7
4663,7,17,6,Greenwich Village and Soho,8,-0.0282534246575,8
4664,7,17,6,Greenwich Village and Soho,9,-0.0325342465753,9
4665,7,17,6,Greenwich Village and Soho,10,-0.0154109589041,10-16
4666,7,17,6,Greenwich Village and Soho,11,-0.0642123287671,10-16
4667,7,17,6,Greenwich Village and Soho,12,-0.00171232876712,10-16
4668,7,17,6,Greenwich Village and Soho,13,-0.0316780821918,10-16
4669,7,17,6,Greenwich Village and Soho,14,0.00256849315068,10-16
4670,7,17,6,Greenwich Village and Soho,15,-0.00256849315068,10-16
4671,7,17,6,Greenwich Village and Soho,16,0.0325342465753,10-16
4672,7,17,6,Greenwich Village and Soho,17,-0.0393835616438,17
4673,7,17,6,Greenwich Village and Soho,18,0.00941780821918,18
4674,7,17,6,Greenwich Village and Soho,19,-0.0256849315068,19
4675,7,17,6,Greenwich Village and Soho,20,-0.00770547945205,20
4676,7,17,6,Greenwich Village and Soho,21,0.021404109589,21
4677,7,17,6,Greenwich Village and Soho,22,0.00342465753425,night
4678,7,17,6,Greenwich Village and Soho,23,0.0102739726027,night
4679,7,17,6,Lower East Side,0,-0.00870827285922,night
4680,7,17,6,Lower East Side,1,-0.00193517174649,night
4681,7,17,6,Lower East Side,2,0.00532172230285,night
4682,7,17,6,Lower East Side,3,0.00967585873246,night
4683,7,17,6,Lower East Side,4,-0.00387034349299,night
4684,7,17,6,Lower East Side,5,-0.00290275761974,night
4685,7,17,6,Lower East Side,6,0.0101596516691,7
4686,7,17,6,Lower East Side,7,0.011611030479,7
4687,7,17,6,Lower East Side,8,0.0266086115143,8
4688,7,17,6,Lower East Side,9,0.03725205612,9
4689,7,17,6,Lower East Side,10,0.0324141267537,10-16
4690,7,17,6,Lower East Side,11,0.055152394775,10-16
4691,7,17,6,Lower East Side,12,0.0159651669086,10-16
4692,7,17,6,Lower East Side,13,0.0227382680213,10-16
4693,7,17,6,Lower East Side,14,0.0130624092888,10-16
4694,7,17,6,Lower East Side,15,-0.00145137880987,10-16
4695,7,17,6,Lower East Side,16,-0.0324141267537,10-16
4696,7,17,6,Lower East Side,17,-0.0570875665215,17
4697,7,17,6,Lower East Side,18,-0.00725689404935,18
4698,7,17,6,Lower East Side,19,-0.0367682631834,19
4699,7,17,6,Lower East Side,20,-0.0474117077891,20
4700,7,17,6,Lower East Side,21,-0.0604741170779,21
4701,7,17,6,Lower East Side,22,-0.0309627479439,night
4702,7,17,6,Lower East Side,23,-0.0188679245283,night
4703,7,17,6,Chelsea and Clinton,0,0.0156057494867,night
4704,7,17,6,Chelsea and Clinton,1,-0.00944558521561,night
4705,7,17,6,Chelsea and Clinton,2,0.0,night
4706,7,17,6,Chelsea and Clinton,3,-0.00164271047228,night
4707,7,17,6,Chelsea and Clinton,4,0.0,night
4708,7,17,6,Chelsea and Clinton,5,0.00082135523614,night
4709,7,17,6,Chelsea and Clinton,6,0.00246406570842,7
4710,7,17,6,Chelsea and Clinton,7,0.00616016427105,7
4711,7,17,6,Chelsea and Clinton,8,0.0250513347023,8
4712,7,17,6,Chelsea and Clinton,9,0.0250513347023,9
4713,7,17,6,Chelsea and Clinton,10,0.00862422997947,10-16
4714,7,17,6,Chelsea and Clinton,11,0.0373716632444,10-16
4715,7,17,6,Chelsea and Clinton,12,0.0168377823409,10-16
4716,7,17,6,Chelsea and Clinton,13,0.00369609856263,10-16
4717,7,17,6,Chelsea and Clinton,14,-0.0262833675565,10-16
4718,7,17,6,Chelsea and Clinton,15,-0.00041067761807,10-16
4719,7,17,6,Chelsea and Clinton,16,0.00123203285421,10-16
4720,7,17,6,Chelsea and Clinton,17,-0.00369609856263,17
4721,7,17,6,Chelsea and Clinton,18,0.017659137577,18
4722,7,17,6,Chelsea and Clinton,19,-0.00739219712526,19
4723,7,17,6,Chelsea and Clinton,20,-0.00492813141684,20
4724,7,17,6,Chelsea and Clinton,21,-0.011909650924,21
4725,7,17,6,Chelsea and Clinton,22,-0.00616016427105,night
4726,7,17,6,Chelsea and Clinton,23,-0.0110882956879,night
4727,7,17,6,Greenpoint,0,0.00829875518672,night
4728,7,17,6,Greenpoint,1,-0.0051867219917,night
4729,7,17,6,Greenpoint,2,0.00103734439834,night
4730,7,17,6,Greenpoint,3,0.0,night
4731,7,17,6,Greenpoint,4,0.0,night
4732,7,17,6,Greenpoint,5,0.00311203319502,night
4733,7,17,6,Greenpoint,6,-0.00103734439834,7
4734,7,17,6,Greenpoint,7,0.00103734439834,7
4735,7,17,6,Greenpoint,8,0.00414937759336,8
4736,7,17,6,Greenpoint,9,0.00311203319502,9
4737,7,17,6,Greenpoint,10,0.00726141078838,10-16
4738,7,17,6,Greenpoint,11,0.0311203319502,10-16
4739,7,17,6,Greenpoint,12,0.0197095435685,10-16
4740,7,17,6,Greenpoint,13,0.00829875518672,10-16
4741,7,17,6,Greenpoint,14,0.0051867219917,10-16
4742,7,17,6,Greenpoint,15,0.0145228215768,10-16
4743,7,17,6,Greenpoint,16,-0.00933609958506,10-16
4744,7,17,6,Greenpoint,17,-0.0197095435685,17
4745,7,17,6,Greenpoint,18,0.00311203319502,18
4746,7,17,6,Greenpoint,19,0.0,19
4747,7,17,6,Greenpoint,20,-0.0165975103734,20
4748,7,17,6,Greenpoint,21,-0.00829875518672,21
4749,7,17,6,Greenpoint,22,-0.0145228215768,night
4750,7,17,6,Greenpoint,23,0.0,night
4751,7,17,6,Bushwick and Williamsburg,0,0.00496524329692,night
4752,7,17,6,Bushwick and Williamsburg,1,0.00794438927507,night
4753,7,17,6,Bushwick and Williamsburg,2,0.00297914597815,night
4754,7,17,6,Bushwick and Williamsburg,3,-0.00297914597815,night
4755,7,17,6,Bushwick and Williamsburg,4,-0.000993048659384,night
4756,7,17,6,Bushwick and Williamsburg,5,-0.000993048659384,night
4757,7,17,6,Bushwick and Williamsburg,6,0.000993048659384,7
4758,7,17,6,Bushwick and Williamsburg,7,0.00198609731877,7
4759,7,17,6,Bushwick and Williamsburg,8,0.000993048659384,8
4760,7,17,6,Bushwick and Williamsburg,9,0.00794438927507,9
4761,7,17,6,Bushwick and Williamsburg,10,0.012909632572,10-16
4762,7,17,6,Bushwick and Williamsburg,11,-0.0148957298908,10-16
4763,7,17,6,Bushwick and Williamsburg,12,-0.012909632572,10-16
4764,7,17,6,Bushwick and Williamsburg,13,0.0178748758689,10-16
4765,7,17,6,Bushwick and Williamsburg,14,0.00993048659384,10-16
4766,7,17,6,Bushwick and Williamsburg,15,-0.025819265144,10-16
4767,7,17,6,Bushwick and Williamsburg,16,-0.00198609731877,10-16
4768,7,17,6,Bushwick and Williamsburg,17,-0.00794438927507,17
4769,7,17,6,Bushwick and Williamsburg,18,-0.0168818272095,18
4770,7,17,6,Bushwick and Williamsburg,19,0.00297914597815,19
4771,7,17,6,Bushwick and Williamsburg,20,0.00297914597815,20
4772,7,17,6,Bushwick and Williamsburg,21,0.0139026812314,21
4773,7,17,6,Bushwick and Williamsburg,22,0.00595829195631,night
4774,7,17,6,Bushwick and Williamsburg,23,0.000993048659384,night
4775,7,17,6,Lower Manhattan,0,-0.0134744947064,night
4776,7,17,6,Lower Manhattan,1,-0.0134744947064,night
4777,7,17,6,Lower Manhattan,2,-0.00288739172281,night
4778,7,17,6,Lower Manhattan,3,-0.0115495668912,night
4779,7,17,6,Lower Manhattan,4,-0.00769971126083,night
4780,7,17,6,Lower Manhattan,5,-0.00481231953802,night
4781,7,17,6,Lower Manhattan,6,-0.00288739172281,7
4782,7,17,6,Lower Manhattan,7,0.0,7
4783,7,17,6,Lower Manhattan,8,0.0230991337825,8
4784,7,17,6,Lower Manhattan,9,0.00384985563041,9
4785,7,17,6,Lower Manhattan,10,0.00384985563041,10-16
4786,7,17,6,Lower Manhattan,11,-0.00673724735322,10-16
4787,7,17,6,Lower Manhattan,12,-0.00481231953802,10-16
4788,7,17,6,Lower Manhattan,13,-0.0173243503369,10-16
4789,7,17,6,Lower Manhattan,14,0.0259865255053,10-16
4790,7,17,6,Lower Manhattan,15,0.0394610202117,10-16
4791,7,17,6,Lower Manhattan,16,-0.0269489894129,10-16
4792,7,17,6,Lower Manhattan,17,0.0173243503369,17
4793,7,17,6,Lower Manhattan,18,-0.0202117420597,18
4794,7,17,6,Lower Manhattan,19,0.0269489894129,19
4795,7,17,6,Lower Manhattan,20,-0.0375360923965,20
4796,7,17,6,Lower Manhattan,21,-0.0192492781521,21
4797,7,17,6,Lower Manhattan,22,-0.00577478344562,night
4798,7,17,6,Lower Manhattan,23,-0.00673724735322,night
4799,7,17,6,Upper West Side,0,-0.00788781770377,night
4800,7,17,6,Upper West Side,1,-0.00788781770377,night
4801,7,17,6,Upper West Side,2,-0.011393514461,night
4802,7,17,6,Upper West Side,3,-0.000876424189308,night
4803,7,17,6,Upper West Side,4,-0.000876424189308,night
4804,7,17,6,Upper West Side,5,0.00350569675723,night
4805,7,17,6,Upper West Side,6,0.00350569675723,7
4806,7,17,6,Upper West Side,7,0.011393514461,7
4807,7,17,6,Upper West Side,8,0.00788781770377,8
4808,7,17,6,Upper West Side,9,0.0280455740578,9
4809,7,17,6,Upper West Side,10,0.000876424189308,10-16
4810,7,17,6,Upper West Side,11,0.022787028922,10-16
4811,7,17,6,Upper West Side,12,0.0175284837862,10-16
4812,7,17,6,Upper West Side,13,0.0245398773006,10-16
4813,7,17,6,Upper West Side,14,0.0473269062226,10-16
4814,7,17,6,Upper West Side,15,-0.0236634531113,10-16
4815,7,17,6,Upper West Side,16,-0.0192813321648,10-16
4816,7,17,6,Upper West Side,17,0.0271691498685,17
4817,7,17,6,Upper West Side,18,-0.0297984224365,18
4818,7,17,6,Upper West Side,19,-0.00701139351446,19
4819,7,17,6,Upper West Side,20,-0.00175284837862,20
4820,7,17,6,Upper West Side,21,0.000876424189308,21
4821,7,17,6,Upper West Side,22,-0.00788781770377,night
4822,7,17,6,Upper West Side,23,-0.00964066608238,night
4823,7,17,6,Northwest Brooklyn,0,-0.00189650501219,night
4824,7,17,6,Northwest Brooklyn,1,-0.0024383635871,night
4825,7,17,6,Northwest Brooklyn,2,-0.00108371714982,night
4826,7,17,6,Northwest Brooklyn,3,0.0,night
4827,7,17,6,Northwest Brooklyn,4,-0.000270929287456,night
4828,7,17,6,Northwest Brooklyn,5,0.00108371714982,night
4829,7,17,6,Northwest Brooklyn,6,0.000541858574912,7
4830,7,17,6,Northwest Brooklyn,7,0.0024383635871,7
4831,7,17,6,Northwest Brooklyn,8,0.000541858574912,8
4832,7,17,6,Northwest Brooklyn,9,0.00135464643728,9
4833,7,17,6,Northwest Brooklyn,10,0.00325115144947,10-16
4834,7,17,6,Northwest Brooklyn,11,-0.000541858574912,10-16
4835,7,17,6,Northwest Brooklyn,12,0.00108371714982,10-16
4836,7,17,6,Northwest Brooklyn,13,-0.00189650501219,10-16
4837,7,17,6,Northwest Brooklyn,14,-0.00758602004877,10-16
4838,7,17,6,Northwest Brooklyn,15,-0.0138173936603,10-16
4839,7,17,6,Northwest Brooklyn,16,0.0067732321864,10-16
4840,7,17,6,Northwest Brooklyn,17,0.000812787862368,17
4841,7,17,6,Northwest Brooklyn,18,0.00623137361149,18
4842,7,17,6,Northwest Brooklyn,19,-0.00270929287456,19
4843,7,17,6,Northwest Brooklyn,20,-0.00460579788675,20
4844,7,17,6,Northwest Brooklyn,21,-0.00298022216202,21
4845,7,17,6,Northwest Brooklyn,22,-0.00216743429965,night
4846,7,17,6,Northwest Brooklyn,23,-0.000541858574912,night
4847,7,17,6,Gramercy Park and Murray Hill,0,0.00952380952381,night
4848,7,17,6,Gramercy Park and Murray Hill,1,-0.0122448979592,night
4849,7,17,6,Gramercy Park and Murray Hill,2,-0.0190476190476,night
4850,7,17,6,Gramercy Park and Murray Hill,3,-0.00204081632653,night
4851,7,17,6,Gramercy Park and Murray Hill,4,0.00136054421769,night
4852,7,17,6,Gramercy Park and Murray Hill,5,-0.00340136054422,night
4853,7,17,6,Gramercy Park and Murray Hill,6,-0.0047619047619,7
4854,7,17,6,Gramercy Park and Murray Hill,7,0.00816326530612,7
4855,7,17,6,Gramercy Park and Murray Hill,8,-0.00748299319728,8
4856,7,17,6,Gramercy Park and Murray Hill,9,0.0190476190476,9
4857,7,17,6,Gramercy Park and Murray Hill,10,0.030612244898,10-16
4858,7,17,6,Gramercy Park and Murray Hill,11,0.0278911564626,10-16
4859,7,17,6,Gramercy Park and Murray Hill,12,0.0149659863946,10-16
4860,7,17,6,Gramercy Park and Murray Hill,13,-0.00136054421769,10-16
4861,7,17,6,Gramercy Park and Murray Hill,14,0.0163265306122,10-16
4862,7,17,6,Gramercy Park and Murray Hill,15,0.00544217687075,10-16
4863,7,17,6,Gramercy Park and Murray Hill,16,-0.0102040816327,10-16
4864,7,17,6,Gramercy Park and Murray Hill,17,0.0204081632653,17
4865,7,17,6,Gramercy Park and Murray Hill,18,-0.0278911564626,18
4866,7,17,6,Gramercy Park and Murray Hill,19,0.0108843537415,19
4867,7,17,6,Gramercy Park and Murray Hill,20,-0.00952380952381,20
